"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@samdastyari well done -  we need a #RoyalCommission on why you amassed so much. https://t.co/024RFXxRj9",FALSE,0,"samdastyari",2019-02-05 10:22:06,FALSE,NA,"1092730073310846976","62755938","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Balassis2012",0,FALSE,FALSE,NA,NA
"2","RT @Lee_DiMilia: Our Master of Financial Planning  was today accredited by FASEA @lansun18 @Sculpturemoney @CQUni #misconduct #RoyalCommiss…",FALSE,0,NA,2019-02-05 10:17:57,FALSE,NA,"1092729032519573504",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sculpturemoney",4,TRUE,FALSE,NA,NA
"3","RT @MBagnallRACQ: #RACQ's always had a clear purpose - we work for our members, not the bottom line. #RoyalCommission @CustomerOwnedBA @BCC…",FALSE,0,NA,2019-02-05 10:15:06,FALSE,NA,"1092728313657901062",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ICMIF_Web",2,TRUE,FALSE,NA,NA
"4","RT @MBagnallRACQ: #RACQ's always had a clear purpose - we work for our members, not the bottom line. #RoyalCommission @CustomerOwnedBA @BCC…",FALSE,0,NA,2019-02-05 10:00:48,FALSE,NA,"1092724713950830592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RACQOfficial",2,TRUE,FALSE,NA,NA
"5","#RACQ's always had a clear purpose - we work for our members, not the bottom line. #RoyalCommission… https://t.co/dOrlUww2Ll",FALSE,4,NA,2019-02-05 10:00:28,TRUE,NA,"1092724630161219584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MBagnallRACQ",2,FALSE,FALSE,NA,NA
"6","RT @abcmelbourne: ""Is this a verdict on the royal commission? AMP's shares have ended up at 11%, Westpac's shares 7%, CommBank up 5% and th…",FALSE,0,NA,2019-02-05 09:56:31,FALSE,NA,"1092723637189111808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","darylgibson",4,TRUE,FALSE,NA,NA
"7","RT @Bishop64: @abcnews @JoshFrydenberg YOU voted against this #RoyalCommission 26 times! 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26…",FALSE,0,NA,2019-02-05 09:55:28,FALSE,NA,"1092723370662055937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reggaeh",70,TRUE,FALSE,NA,NA
"8","RT @abcmelbourne: ""Is this a verdict on the royal commission? AMP's shares have ended up at 11%, Westpac's shares 7%, CommBank up 5% and th…",FALSE,0,NA,2019-02-05 09:54:12,FALSE,NA,"1092723052440256513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AussiePeteC",4,TRUE,FALSE,NA,NA
"9","RT @GeoffShannon: #Breaking #News #Hayne #RoyalCommission #UnhappyBanking new line of clothing! Get ready as we’ve partnered up with the fo…",FALSE,0,NA,2019-02-05 09:54:09,FALSE,NA,"1092723041006571520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kristenaskew95",5,TRUE,FALSE,NA,NA
"10","RT @JohnOSullivan36: ^^^New Australia <U+0001F1E6><U+0001F1FA> Poll^^^ do you think <U+0001F914> the findings of the #RoyalCommission #RoyalComm into irregularities within…",FALSE,0,NA,2019-02-05 09:52:51,FALSE,NA,"1092722713829855233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reggaeh",7,TRUE,FALSE,NA,NA
"11","Hey @Qantas I’m trying to cancel a short US domestic flight (part of internationally ticketed flight all with you)… https://t.co/3y21ec0YIx",FALSE,2,NA,2019-02-05 09:49:39,TRUE,NA,"1092721906849992704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katiebmarketing",1,FALSE,FALSE,NA,NA
"12","RT @WgarNews: @rationalbitch @WhteRbbnAdvocat @MLDRIN @watershedallyAU @sarahinthesen8 @EnlightningP @JennyPineapple2 @anne_clothier @bevhe…",FALSE,0,NA,2019-02-05 09:47:24,FALSE,NA,"1092721344553246721",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brucerossbrc",15,TRUE,FALSE,NA,NA
"13","RT @CLAN_AU: Clannies CareLeavers what do you think of the #RoyalCommission recom that #Churches #Charities #StateGovernments issue a DPR…",FALSE,0,NA,2019-02-05 09:40:09,FALSE,NA,"1092719517665382400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobertHouse007",29,TRUE,FALSE,NA,NA
"14","RT @CLAN_AU: Clannies keep your comments coming regarding the 
#DPR Direct Personal Response 

We need to tell the abusive &amp; enabling organ…",FALSE,0,NA,2019-02-05 09:39:43,FALSE,NA,"1092719408072409088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobertHouse007",20,TRUE,FALSE,NA,NA
"15","Why bank shares are climbing despite the royal commission 

#Banks #RoyalCommission

https://t.co/CuaC12gBmZ via @ConversationEDU",FALSE,0,NA,2019-02-05 09:38:21,FALSE,NA,"1092719065552977920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","humpheryjenner",0,FALSE,FALSE,NA,NA
"16","RT @vittlesorg: #JoshFrydenberg #ScottMorrison - are you sorry you resisted having a #Banking #RoyalCommission?

#DejaVu!

#BankingRC #Time…",FALSE,0,NA,2019-02-05 09:34:57,FALSE,NA,"1092718207335448576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrmintslice",2,TRUE,FALSE,NA,NA
"17","Did the Royal Commission just get rid of competition for mortgages... How the F is this punishing the Big 4 Banks.… https://t.co/PX57YFlZZS",FALSE,1,NA,2019-02-05 09:34:35,TRUE,NA,"1092718115111071744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fischermotors1",0,FALSE,FALSE,NA,NA
"18","RT @wearetiqk: In the time taken to read this tweet, TIQK would've enabled you to monitor the quality of advice across your entire license.…",FALSE,0,NA,2019-02-05 09:31:29,FALSE,NA,"1092717337550045185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anna_Cochrane",2,TRUE,FALSE,NA,NA
"19","I’m sorry but here’s another “ David, you have been incredibly kind and patient and have continued to support and r… https://t.co/eugMLjMxW5",FALSE,1,NA,2019-02-05 09:31:01,TRUE,NA,"1092717220541521920",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","DavidJack20",0,FALSE,FALSE,NA,NA
"20","RT @NassimKhadem: Consumer groups disappointed there were not further restrictions on responsible lending but welcome Hayne suggestion to b…",FALSE,0,NA,2019-02-05 09:30:28,FALSE,NA,"1092717083115155456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roslyn_hunter",6,TRUE,FALSE,NA,NA
"21","@JoshFrydenberg only ones that get destroyed are those giving choice to clients - mortgage brokers
#RoyalCommission… https://t.co/zpE4lfQDQZ",FALSE,0,"JoshFrydenberg",2019-02-05 09:30:19,TRUE,NA,"1092717043927867392","63942152","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freethought777",0,FALSE,FALSE,NA,NA
"22","Only in a Australia can u have a Royal Commission into banks that will screw consumers who can’t get credit. Plus c… https://t.co/QRqzsNbk4H",FALSE,0,NA,2019-02-05 09:25:25,TRUE,NA,"1092715811985375232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freethought777",0,FALSE,FALSE,NA,NA
"23","RT @savillj013: The #Banking #RoyalCommission uncovered banking practices where customers were charged about $1 billion in fees for #NOserv…",FALSE,0,NA,2019-02-05 09:21:52,FALSE,NA,"1092714917549924352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JennyKe63130704",1,TRUE,FALSE,NA,NA
"24","RT @steiger_nicolas: Australians deserve better than what they are getting from the current cross-border payments system! 
#payments #Royal…",FALSE,0,NA,2019-02-05 09:21:36,FALSE,NA,"1092714851623989248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DualityXrp",54,TRUE,FALSE,NA,NA
"25","“David, I thank you for your patience when I was vulnerable and scared of the whole thing. Your reassurances gave m… https://t.co/S2gRHZ47Wf",FALSE,0,NA,2019-02-05 09:21:15,TRUE,NA,"1092714759827349504",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","DavidJack20",0,FALSE,FALSE,NA,NA
"26","RT @Bishop64: @abcnews @JoshFrydenberg YOU voted against this #RoyalCommission 26 times! 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26…",FALSE,0,NA,2019-02-05 09:18:47,FALSE,NA,"1092714143012970497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Macrojohnnorth",70,TRUE,FALSE,NA,NA
"27","#RoyalCommission #Banks Govt gives top four banks the power. Brokers sink. #puppets",FALSE,0,NA,2019-02-05 09:18:02,FALSE,NA,"1092713952155381761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michelemarbelle",0,FALSE,FALSE,NA,NA
"28","If no one goes to gaol then the #RoyalCommission was a waste of time. https://t.co/t3438IVX4a",FALSE,0,NA,2019-02-05 09:17:27,FALSE,NA,"1092713803857387520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ellendavismee",0,FALSE,FALSE,NA,NA
"29","RT @RoseQuartzTweet: Q. How do we know what went wrong with banking &amp; finance institutions? 
A. We had a #RoyalCommission. 
Q. How do we kn…",FALSE,0,NA,2019-02-05 09:17:23,FALSE,NA,"1092713790242582528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FewingsBj",3,TRUE,FALSE,NA,NA
"30","RT @Bishop64: @abcnews @JoshFrydenberg YOU voted against this #RoyalCommission 26 times! 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26…",FALSE,0,NA,2019-02-05 09:14:26,FALSE,NA,"1092713044260544512",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BobBrace2",70,TRUE,FALSE,NA,NA
"31","<U+0001F61F> #RoyalCommission https://t.co/gGiAuTJd4R",FALSE,0,NA,2019-02-05 09:10:15,FALSE,NA,"1092711991615975426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmanTalwar",0,FALSE,FALSE,NA,NA
"32","Why are the banks' shares rising after the #RoyalCommission's report? #ausbiz https://t.co/bjHO783jsy https://t.co/4H9GcCvlrt",FALSE,0,NA,2019-02-05 09:10:03,FALSE,NA,"1092711941313908736",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MoneyMorningAU",0,FALSE,FALSE,NA,NA
"33","#Banking #royalcommission Report is a disgrace! witnesses feel little closure, say 'there should be criminal charge… https://t.co/MLAWckUO7E",FALSE,0,NA,2019-02-05 09:06:18,TRUE,NA,"1092710999759548416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","savillj013",0,FALSE,FALSE,NA,NA
"34","“What the #RoyalCommission proposals mean for your money” https://t.co/IlDFMg81AD Doubt anyone will go to jail for all this banking fraud!",FALSE,0,NA,2019-02-05 09:06:00,FALSE,NA,"1092710925969301504",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","seandotau",0,FALSE,FALSE,NA,NA
"35","#Breaking #News #RoyalCommission well the fallout from Hayne’s report is what you have to expect from a rushed Roya… https://t.co/xj9U6JcxDs",FALSE,0,NA,2019-02-05 09:05:30,TRUE,NA,"1092710796872769537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeoffShannon",0,FALSE,FALSE,NA,NA
"36","The #Banking #RoyalCommission uncovered banking practices where customers were charged about $1 billion in fees for… https://t.co/5xlVja9ido",FALSE,1,"savillj013",2019-02-05 09:04:12,TRUE,"1092710138408886272","1092710470027362306","3029925590","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","savillj013",1,FALSE,FALSE,NA,NA
"37","RT @JohnOSullivan36: ^^^New Australia <U+0001F1E6><U+0001F1FA> Poll^^^ do you think <U+0001F914> the findings of the #RoyalCommission #RoyalComm into irregularities within…",FALSE,0,NA,2019-02-05 09:03:11,FALSE,NA,"1092710215382818816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnOSullivan36",7,TRUE,FALSE,NA,NA
"38","RT @GeoffShannon: #Breaking #News #Commbank #CBA #Bank #RoyalCommission #Report Banking royal commission: Adele Ferguson's take on the land…",FALSE,0,NA,2019-02-05 09:03:11,FALSE,NA,"1092710214048960513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeoffShannon",1,TRUE,FALSE,NA,NA
"39","#Banking #royalcommission: #NAB’s #KenHenry fighting to keep his job The inquiry uncovered banking practices where… https://t.co/stAAM7jM6C",FALSE,0,NA,2019-02-05 09:02:53,TRUE,NA,"1092710138408886272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","savillj013",0,FALSE,FALSE,NA,NA
"40","Should of #Invested in Banking #Stocks #RoyalCommission #BankingRC",FALSE,0,NA,2019-02-05 09:01:57,FALSE,NA,"1092709905448919041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lukey_Newsreel",0,FALSE,FALSE,NA,NA
"41","RT @CLAN_AU: Clannies CareLeavers what do you think of the #RoyalCommission recom that #Churches #Charities #StateGovernments issue a DPR…",FALSE,0,NA,2019-02-05 09:01:09,FALSE,NA,"1092709702327103488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoverReggies",29,TRUE,FALSE,NA,NA
"42","Today's probably a good time to cut ties with any of the Big 4 banks. Like I did at the start of the year. Just sayin' <U+0001F644> #RoyalCommission",FALSE,0,NA,2019-02-05 08:57:50,FALSE,NA,"1092708866846945281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shanevanrooy",0,FALSE,FALSE,NA,NA
"43","#Banking #royalcommission report: #Commbank, #ANZ #Westpac, #NAB slammed by Hayne He recommended to  change the law… https://t.co/A36KyytPh6",FALSE,0,NA,2019-02-05 08:56:04,TRUE,NA,"1092708425467744256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","savillj013",0,FALSE,FALSE,NA,NA
"44","RT @fuwap15: Haven't we all had enough of banks poor behaviour? Now we have @ANZ_AU closing branches en masse &amp; refusing to sign the BANK@P…",FALSE,0,NA,2019-02-05 08:56:04,FALSE,NA,"1092708422913413120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherwoodLPO",3,TRUE,FALSE,NA,NA
"45","RT @fuwap15: Mr. @ElliottShayne @ANZ_AU , what  about the elderly &amp; vulnerable, those that don't drive or do internet banking, who rely on…",FALSE,0,NA,2019-02-05 08:55:30,FALSE,NA,"1092708281577947137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherwoodLPO",1,TRUE,FALSE,NA,NA
"46","RT @fuwap15: The @CommBank @nab @Westpac &amp; @Suncorp have all acknowledged the importance of the role, that the Licensed Post Office Network…",FALSE,0,NA,2019-02-05 08:55:03,FALSE,NA,"1092708168520499200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherwoodLPO",1,TRUE,FALSE,NA,NA
"47","RT @fuwap15: 2400 Rural &amp; Regional Licensed Post Offices @auspost are the only bank in town @ANZ_AU for these communities! @CommBank @NAB @…",FALSE,0,NA,2019-02-05 08:54:44,FALSE,NA,"1092708087029329920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Naomi55505271",2,TRUE,FALSE,NA,NA
"48","RT @fuwap15: Since January 15th 2019, Rural &amp; Regional communities have been abandoned by @ANZ_AU &amp; have no banking services, as they have…",FALSE,0,NA,2019-02-05 08:54:39,FALSE,NA,"1092708067416784896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherwoodLPO",1,TRUE,FALSE,NA,NA
"49","RT @fuwap15: So @ANZ_AU @ElliottShayne @paul_presland refused to sign the new BANK@POST Agreement, because they consider it ""UNFAIR""? Maybe…",FALSE,0,NA,2019-02-05 08:54:30,FALSE,NA,"1092708031039565824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherwoodLPO",0,TRUE,FALSE,NA,NA
"50","RT @fuwap15: 2400 Rural &amp; Regional Licensed Post Offices @auspost are the only bank in town @ANZ_AU for these communities! @CommBank @NAB @…",FALSE,0,NA,2019-02-05 08:54:25,FALSE,NA,"1092708008822374405",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherwoodLPO",2,TRUE,FALSE,NA,NA
"51","RT @fuwap15: After 51 branch closures in the last year, @ANZ_AU have refused to sign up to the new BANK@POST Agreement? @ANZ_AU finds it ac…",FALSE,0,NA,2019-02-05 08:54:20,FALSE,NA,"1092707987167178752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherwoodLPO",2,TRUE,FALSE,NA,NA
"52","RT @fuwap15: ANZ banking ceased @auspost Jan 15th, but @ElliottShayne @ANZ_AU doesn't need branches, as displayed by en masse closures &amp; hi…",FALSE,0,NA,2019-02-05 08:54:16,FALSE,NA,"1092707970968735744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherwoodLPO",3,TRUE,FALSE,NA,NA
"53","RT @fuwap15: Basic banking services BANK@POST @auspost for Australians has a ""Social Value"" @ANZ_AU , it's about being part of the communit…",FALSE,0,NA,2019-02-05 08:54:14,FALSE,NA,"1092707961795801089",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GlennJones287",1,TRUE,FALSE,NA,NA
"54","RT @fuwap15: ICARE @ElliottShayne - Integrity, Collaboration, Accountability, Respect, Excellence? Really? As you continue to make wholesal…",FALSE,0,NA,2019-02-05 08:53:35,FALSE,NA,"1092707798775824384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherwoodLPO",2,TRUE,FALSE,NA,NA
"55","RT @fuwap15: Mr. @ElliottShayne , the @CommBank @NAB @Westpac didn't have a problem signing to BANK@POST @auspost , why does @ANZ_AU ? Is t…",FALSE,0,NA,2019-02-05 08:53:31,FALSE,NA,"1092707781965053953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherwoodLPO",0,TRUE,FALSE,NA,NA
"56","RT @fuwap15: Basic banking services BANK@POST @auspost for Australians has a ""Social Value"" @ANZ_AU , it's about being part of the communit…",FALSE,0,NA,2019-02-05 08:52:41,FALSE,NA,"1092707573789220864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherwoodLPO",1,TRUE,FALSE,NA,NA
"57","RT @JohnOSullivan36: ^^^New Australia <U+0001F1E6><U+0001F1FA> Poll^^^ do you think <U+0001F914> the findings of the #RoyalCommission #RoyalComm into irregularities within…",FALSE,0,NA,2019-02-05 08:52:24,FALSE,NA,"1092707500825075713",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","jurylady5",7,TRUE,FALSE,NA,NA
"58","RT @JohnOSullivan36: ^^^New Australia <U+0001F1E6><U+0001F1FA> Poll^^^ do you think <U+0001F914> the findings of the #RoyalCommission #RoyalComm into irregularities within…",FALSE,0,NA,2019-02-05 08:52:10,FALSE,NA,"1092707444147380225",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Pammieoz",7,TRUE,FALSE,NA,NA
"59","The banks were under scrutiny - the system was broken - the commission  was set up to fix the system - I feel the r… https://t.co/lxFwt0M93h",FALSE,3,NA,2019-02-05 08:50:36,TRUE,NA,"1092707049987665921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ggatenby",0,FALSE,FALSE,NA,NA
"60","Read here the Chronology of Calls for the #Banking #RoyalCommission #myjsFinanceNews There are Two words now haunti… https://t.co/TOtx40bRER",FALSE,0,NA,2019-02-05 08:48:15,TRUE,NA,"1092706458100060160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","savillj013",0,FALSE,FALSE,NA,NA
"61","It is alleged that today share prices for the major #banks soared as investors expressed relief that the #Haynes… https://t.co/HEjou3CQuP",FALSE,0,"savillj013",2019-02-05 08:44:52,TRUE,"1092700774302310400","1092705606949978112","3029925590","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","savillj013",0,FALSE,FALSE,NA,NA
"62","@adele_ferguson @ConversationEDU Was this the royal commission or the royal protection? #BanksRC #royalcommission",FALSE,0,"adele_ferguson",2019-02-05 08:42:53,FALSE,"1092679913902039041","1092705107689390080","43671353","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndrewBournePDX",0,FALSE,FALSE,NA,NA
"63","For the 4th largest superannuation market in the world valuations will have to catch up to the US. Particularly for… https://t.co/UQl1lvuo59",FALSE,1,NA,2019-02-05 08:42:40,TRUE,NA,"1092705050655408129",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","HuonCapital",0,FALSE,FALSE,NA,NA
"64","The #RoyalCommission recommendations may send up to 20,000 smbiz in the mortgage industry to the wall. If so we nee… https://t.co/7ijx8FQn6D",FALSE,0,NA,2019-02-05 08:39:28,TRUE,NA,"1092704244799496197",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","COSBOA",0,FALSE,FALSE,NA,NA
"65","RT @abcmelbourne: ""Is this a verdict on the royal commission? AMP's shares have ended up at 11%, Westpac's shares 7%, CommBank up 5% and th…",FALSE,0,NA,2019-02-05 08:37:18,FALSE,NA,"1092703702446534656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErinMarsico",4,TRUE,FALSE,NA,NA
"66","RT @ACSI_ESG: “Maybe it is time for investors to have more power, to have a binding vote on executive pay.” ACSI CEO @Louisedavidson speaks…",FALSE,0,NA,2019-02-05 08:37:02,FALSE,NA,"1092703634331238400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","minerva_ESG",2,TRUE,FALSE,NA,NA
"67","#RoyalCommission should also prosecute those bank executives who have broken the law #corruption #inequality https://t.co/Kh8EiCOf72",FALSE,0,NA,2019-02-05 08:36:45,FALSE,NA,"1092703564944658432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TahirTturk",0,FALSE,FALSE,NA,NA
"68","RT @stoneandchalk: NEW POST: How @getPriviti is demystifying open banking and putting consent back in the spotlight &gt; https://t.co/qqgGrrU8…",FALSE,0,NA,2019-02-05 08:33:57,FALSE,NA,"1092702858489880577",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","getPriviti",2,TRUE,FALSE,NA,NA
"69","@25_DeJesus @peterkat10 I became a broker, because the bank decided that after 25 years that they didn’t need me. N… https://t.co/79MVGorwfr",FALSE,2,"25_DeJesus",2019-02-05 08:33:02,TRUE,"1092631517681995776","1092702626615984128","475345696","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","DavidJack20",0,FALSE,FALSE,NA,NA
"70","RT @Bishop64: @abcnews @JoshFrydenberg YOU voted against this #RoyalCommission 26 times! 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26…",FALSE,0,NA,2019-02-05 08:31:41,FALSE,NA,"1092702286487244800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2CHECKFACTS",70,TRUE,FALSE,NA,NA
"71","RT @JohnOSullivan36: ^^^New Australia <U+0001F1E6><U+0001F1FA> Poll^^^ do you think <U+0001F914> the findings of the #RoyalCommission #RoyalComm into irregularities within…",FALSE,0,NA,2019-02-05 08:31:27,FALSE,NA,"1092702230707240961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vsky711",7,TRUE,FALSE,NA,NA
"72","RT @auspolhistory: A Country Party campaign poster from 1949 worries what might happen if the banks are nationalized. #RoyalCommission #aus…",FALSE,0,NA,2019-02-05 08:31:14,FALSE,NA,"1092702176093192194",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paul_anforth",4,TRUE,FALSE,NA,NA
"73","RT @JohnOSullivan36: ^^^New Australia <U+0001F1E6><U+0001F1FA> Poll^^^ do you think <U+0001F914> the findings of the #RoyalCommission #RoyalComm into irregularities within…",FALSE,0,NA,2019-02-05 08:31:07,FALSE,NA,"1092702146238148608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MadamEarth",7,TRUE,FALSE,NA,NA
"74","Shitstorm in a teacup #auspol #scomo #corruption #RoyalCommission https://t.co/YV3I4pVRwR",FALSE,0,NA,2019-02-05 08:30:10,FALSE,NA,"1092701907603222528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","colstoclimb",0,FALSE,FALSE,NA,NA
"75","@AMP_AU stints before the #RoyalCommission have revealed #lies told to the corporate regulator, #interference with… https://t.co/OxMg4RBHex",FALSE,0,"savillj013",2019-02-05 08:30:04,TRUE,"1092700774302310400","1092701879132315649","3029925590","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","savillj013",0,FALSE,FALSE,NA,NA
"76","RT @JohnOSullivan36: ^^^New Australia <U+0001F1E6><U+0001F1FA> Poll^^^ do you think <U+0001F914> the findings of the #RoyalCommission #RoyalComm into irregularities within…",FALSE,0,NA,2019-02-05 08:29:31,FALSE,NA,"1092701743412998144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Krissie_Lee",7,TRUE,FALSE,NA,NA
"77","@Tony_Burke said a response to the #MurrayDarlingbasin #RoyalCommission was coming . That was 4 days ago #auspoI… https://t.co/RwrkrJxAFN",FALSE,0,"Tony_Burke",2019-02-05 08:27:42,TRUE,NA,"1092701284312920064","22887941","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vicenvironment",0,FALSE,FALSE,NA,NA
"78","^^^New Australia <U+0001F1E6><U+0001F1FA> Poll^^^ do you think <U+0001F914> the findings of the #RoyalCommission #RoyalComm into irregularities with… https://t.co/kXiUjkdrQ9",FALSE,3,NA,2019-02-05 08:27:24,TRUE,NA,"1092701211029958656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnOSullivan36",7,FALSE,FALSE,NA,NA
